date,rms,median,mean
2013-12-25 23:00:00,622.003272,8892.899957,9283.855405
2013-12-26 23:00:00,769.070417,10001.699951,9673.610070
2013-12-27 23:00:00,1.877254,10004.650391,10004.408087
2013-12-29 23:00:00,94.797721,10004.524902,9997.352058
2014-01-26 23:00:00,2.102278,10005.050293,10004.706617
2014-01-27 23:00:00,142.712452,10004.324870,9982.173284
2014-01-28 23:00:00,94.951314,10005.324951,9997.640927
2014-01-30 23:00:00,125.921577,10004.054510,9993.044572
2014-01-31 23:00:00,36.675692,10005.183350,10003.245941
2014-02-01 23:00:00,34.721059,10004.922309,10003.603726
2014-02-02 23:00:00,132.446323,9980.742746,9968.557902
2014-01-07 23:00:00,640.067219,10001.100028,9604.624842
2014-01-05 23:00:00,124.914783,10004.371373,9993.037273
2014-01-06 23:00:00,638.747244,10002.336470,9671.260984
2014-01-11 23:00:00,746.726414,9999.375000,9751.808423
2014-01-12 23:00:00,1.831994,10001.733073,10001.663808
2014-01-13 23:00:00,422.552718,10000.666667,9945.857622
2014-01-21 23:00:00,326.727502,10002.524902,9958.957683
2014-02-10 23:00:00,651.998996,9986.820117,9744.345872
2014-02-11 23:00:00,1.200917,9991.233073,9991.178324
2014-02-21 23:00:00,118.828942,9991.588650,9978.714471
2014-02-22 23:00:00,1.459867,9992.855577,9992.985291
2014-02-23 23:00:00,1.438163,9992.650391,9992.705211
2014-02-24 23:00:00,122.260658,9992.687378,9980.700061
2014-02-25 23:00:00,108.833428,9992.466634,9978.035886
2014-02-03 23:00:00,96.708188,9991.443665,9982.362404
2014-02-04 23:00:00,276.351661,9991.263761,9897.565316
2014-02-05 23:00:00,269.848147,9991.309038,9908.704821
2014-02-06 23:00:00,425.467420,9989.470020,9751.635787
2014-02-07 23:00:00,1.248939,9991.333333,9991.252704
2014-02-08 23:00:00,336.686744,9988.655490,9898.751829
2014-02-09 23:00:00,1.252457,9991.683431,9991.652207
2014-03-06 23:00:00,278.514382,9991.636275,9896.207550
2014-03-08 23:00:00,392.403818,9989.788845,9833.500979
2013-12-30 23:00:00,34.873723,10004.433485,10002.957866
2013-12-31 23:00:00,194.026359,9997.284706,9975.879549
2014-01-01 23:00:00,162.844767,10003.983398,9987.761471
2014-01-03 23:00:00,117.273124,10004.116781,9987.145611
2013-12-21 23:00:00,1342.391610,8003.419922,8712.309970
2014-01-02 23:00:00,183.608140,10003.522135,9976.622372
2014-01-04 23:00:00,131.019095,10003.884912,9982.139967
2014-02-26 23:00:00,159.931159,9992.875000,9969.617800
2014-02-28 23:00:00,108.727322,9993.044488,9982.372778
2014-03-01 23:00:00,92.824914,9992.689941,9983.964389
2014-03-02 23:00:00,1.188750,9992.972745,9992.978637
2014-03-03 23:00:00,81.976009,9993.100098,9986.697299
2014-03-04 23:00:00,31.058421,9993.069922,9992.038650
2014-03-05 23:00:00,97.236821,9992.977973,9984.321279
